Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
27.0,4.9,0.0,0.0,0.13,0.13,06-03-2022,22:50,23:05,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20
32.0,4.2,11.000762,76.981876,11.130762,77.111876,08-03-2022,20:35,20:45,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38
37.0,4.4,21.185047,72.80859,21.275047,72.89859,02-03-2022,19:10,19:25,Windy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,32
34.0,4.8,23.357804,85.325146,23.377804,85.345146,01-04-2022,10:50,10:55,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18
33.0,4.9,19.1093,72.825451,19.1493,72.865451,11-03-2022,15:40,15:50,Sunny,Medium,0,Buffet,motorcycle,1.0,No,,27
24.0,4.8,18.533811,73.899315,18.583811,73.949315,30-03-2022,17:35,17:45,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,15
24.0,4.6,17.450851,78.379347,17.580851,78.509347,02-04-2022,23:55,24:10:00,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
33.0,5.0,22.725748,75.898497,22.765747,75.938497,21-03-2022,15:30,15:45,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,27
35.0,5.0,23.371292,85.327872,23.461292,85.417872,23-03-2022,19:10,19:20,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,25
27.0,4.7,13.086438,80.220672,13.136439,80.270672,28-03-2022,21:55,22:10,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,27
20.0,4.7,11.022169,76.999594,11.102169,77.079594,06-04-2022,22:45,0.958333333,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Urban,10
23.0,4.1,12.3085,76.665808,12.3385,76.695808,11-03-2022,23:15,23:20,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21
22.0,4.8,12.311072,76.654878,12.321072,76.664878,13-03-2022,08:55,09:05,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,21
37.0,4.2,13.066762,80.251865,13.096762,80.281865,24-03-2022,20:10,20:25,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,47
21.0,5.0,11.006686,76.951736,11.116686,77.061736,14-03-2022,20:55,0.875,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,22
39.0,4.7,0.0,0.0,0.04,0.04,11-02-2022,16:15,16:25,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,33
25.0,5.0,27.160934,78.044095,27.170934,78.054095,17-02-2022,11:30,11:45,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,29
33.0,4.0,18.53408,73.89852,18.59408,73.95852,01-03-2022,21:20,21:30,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,33
37.0,4.6,12.323194,76.630583,12.333194,76.640583,24-03-2022,08:25,08:40,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,25
26.0,5.0,0.0,0.0,0.04,0.04,07-03-2022,16:55,17:10,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,27
25.0,4.7,25.449659,81.839744,25.529659,81.919744,18-02-2022,21:45,21:50,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37
25.0,4.4,17.410371,78.437225,17.470371,78.497225,26-03-2022,22:45,22:50,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,15
22.0,4.0,12.978453,77.643685,13.108453,77.773685,20-03-2022,21:45,0.916666667,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33
38.0,4.1,13.02978,80.208812,13.13978,80.318812,02-03-2022,20:25,20:40,Cloudy,Jam,2,Snack,motorcycle,3.0,No,Metropolitian,49
29.0,4.1,9.960846,76.293936,10.030846,76.363936,14-02-2022,21:15,21:20,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,35
30.0,5.0,22.745536,75.893106,22.765536,75.913106,15-03-2022,11:40,11:55,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,38
32.0,4.3,9.959778,76.296106,9.979778,76.316106,11-02-2022,11:40,11:55,Stormy,High,2,Drinks,scooter,1.0,No,Metropolitian,32
25.0,4.6,19.207222,72.972281,19.267222,73.032281,03-03-2022,22:40,22:55,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Urban,10
30.0,5.0,12.914264,77.6784,12.964264,77.7284,05-04-2022,1,24:15:00,Sunny,Low,2,Snack,motorcycle,0.0,No,Urban,15
35.0,4.0,22.538999,88.322337,22.578999,88.362337,11-02-2022,15:30,15:40,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,38
25.0,4.6,-30.895817,75.813112,30.905817,75.823112,11-02-2022,10:10,10:15,Windy,Low,2,Drinks,electric_scooter,0.0,No,,13
23.0,5.0,26.911378,75.789034,27.051378,75.929034,12-03-2022,17:45,17:55,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25
39.0,4.8,23.333017,85.3172,23.413017,85.3972,25-03-2022,23:15,23:25,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,20
27.0,4.8,12.913041,77.683237,12.993041,77.763237,27-03-2022,22:40,22:55,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,29
27.0,4.6,12.906229,77.596791,13.016229,77.706791,25-03-2022,22:55,23:10,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,28
25.0,4.7,11.024839,77.007003,11.084839,77.067003,30-03-2022,20:35,20:50,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,20
21.0,4.8,12.310972,76.659264,12.350972,76.699264,26-03-2022,13:40,13:45,Cloudy,High,2,Meal,electric_scooter,0.0,No,Metropolitian,34
34.0,4.3,23.359194,85.325447,23.419194,85.385447,24-03-2022,19:30,19:35,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39
35.0,4.5,18.51421,73.838429,18.53421,73.858429,07-03-2022,11:20,11:25,Sunny,High,1,Meal,motorcycle,1.0,No,Metropolitian,24
22.0,4.2,12.933298,77.614293,13.063298,77.744293,06-03-2022,20:50,20:55,Fog,Jam,1,Meal,scooter,1.0,Yes,Metropolitian,43
37.0,5.0,11.022298,76.998349,11.062298,77.038349,01-04-2022,13:50,13:55,Sandstorms,High,1,Drinks,motorcycle,0.0,No,Metropolitian,31
36.0,4.7,12.933298,77.614293,13.063298,77.744293,23-03-2022,18:15,18:25,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38
27.0,5.0,12.323994,76.626167,12.403994,76.706167,23-03-2022,20:50,20:55,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,18
35.0,4.8,21.15276,72.778059,21.21276,72.838059,28-03-2022,21:10,21:15,Stormy,Jam,0,Buffet,motorcycle,,No,Metropolitian,36
39.0,4.9,11.003008,76.97544,11.113008,77.08544,02-04-2022,17:30,17:35,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29
39.0,4.4,26.492106,80.327797,26.602106,80.437797,16-02-2022,21:50,22:05,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,41
36.0,4.7,21.157729,72.768726,21.187729,72.798726,26-03-2022,23:45,23:55,Cloudy,Low,1,Meal,scooter,0.0,No,Urban,15
26.0,4.6,0.0,0.0,0.06,0.06,13-02-2022,19:25,19:35,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,15
26.0,4.7,12.986047,80.218114,13.016047,80.248114,26-03-2022,18:25,18:30,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Urban,14
35.0,4.9,26.913483,75.803139,27.023483,75.913139,02-03-2022,17:20,17:35,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,30
23.0,4.9,23.359033,85.325347,23.369033,85.335347,01-03-2022,0.375,09:05,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,21
21.0,4.6,21.186884,72.793616,21.226884,72.833616,01-04-2022,12:40,12:55,Windy,High,1,Drinks,scooter,1.0,No,Urban,13
38.0,4.8,11.022169,76.999594,11.112169,77.089594,20-03-2022,22:55,0.958333333,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,17
34.0,4.9,21.173493,72.801953,21.233493,72.861953,21-03-2022,17:55,18:05,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,29
33.0,4.8,18.55144,73.804855,18.57144,73.824855,05-04-2022,10:45,10:50,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24
34.0,4.7,12.297954,76.665169,12.357954,76.725169,30-03-2022,0.75,18:05,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28
30.0,4.8,13.044694,80.26147,13.084694,80.30147,11-03-2022,16:10,16:15,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27
30.0,4.6,11.022298,76.998349,11.062298,77.038349,03-03-2022,13:25,13:30,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,45
,,19.065838,72.832658,19.175838,72.942658,06-04-2022,20:55,21:05,Cloudy,Jam,2,Snack,scooter,2.0,No,Metropolitian,44
28.0,4.5,26.483672,80.320708,26.543672,80.380708,11-02-2022,22:10,22:25,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15
20.0,4.8,11.022298,76.998349,11.152298,77.128349,10-03-2022,23:25,23:40,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,25
37.0,4.6,21.17106,72.789292,21.30106,72.919292,02-03-2022,23:35,23:40,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,22
34.0,4.8,12.311072,76.654878,12.331072,76.674878,24-03-2022,0.5,12:15,Sunny,High,1,Snack,motorcycle,1.0,No,Metropolitian,18
27.0,4.1,25.454697,81.834492,25.584697,81.964492,16-02-2022,17:40,17:45,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33
25.0,4.5,19.888716,75.321461,20.018716,75.451461,16-02-2022,19:10,19:15,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,23
39.0,4.6,21.160437,72.774209,21.170437,72.784209,21-03-2022,09:10,09:15,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26
23.0,4.6,22.311844,73.165081,22.391844,73.245081,06-03-2022,20:40,20:45,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,34
22.0,4.5,27.195928,77.998092,27.305928,78.108092,12-02-2022,18:15,18:25,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,15
34.0,4.9,11.008638,76.984311,11.118638,77.094311,10-03-2022,18:55,19:05,Cloudy,Medium,1,Drinks,motorcycle,1.0,Yes,Metropolitian,44
37.0,4.6,9.985497,76.276999,10.035497,76.326999,17-02-2022,20:40,20:55,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,18
20.0,4.2,12.972793,80.249982,13.082793,80.359982,27-03-2022,18:50,19:05,Cloudy,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,33
36.0,4.8,17.429585,78.392621,17.479585,78.442621,05-03-2022,22:20,22:25,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,15
37.0,4.7,21.183434,72.814492,21.313434,72.944492,10-03-2022,22:15,22:20,Stormy,Low,1,Snack,scooter,1.0,No,Urban,19
20.0,4.6,25.45235,81.841889,25.53235,81.921889,14-02-2022,20:10,20:25,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28
22.0,4.6,23.351489,85.324253,23.371489,85.344253,05-03-2022,11:25,11:35,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,25
38.0,4.9,0.0,0.0,0.07,0.07,29-03-2022,19:45,19:55,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,48
37.0,4.6,13.026286,80.275235,13.156286,80.405235,02-04-2022,17:45,0.75,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,30
27.0,4.8,23.357804,85.325146,23.367804,85.335146,01-03-2022,08:50,0.375,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,17
30.0,4.8,12.972161,77.596014,13.022161,77.646014,05-03-2022,17:25,17:30,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,15
34.0,4.9,12.297954,76.665169,12.317954,76.685169,05-04-2022,09:10,09:15,Sandstorms,Low,1,Snack,scooter,1.0,No,,26
36.0,4.7,22.552996,88.35231,22.572996,88.37231,11-02-2022,0.458333333,11:05,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,17
32.0,4.7,22.761226,75.887522,22.831226,75.957521,27-03-2022,18:15,18:20,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,42
38.0,4.6,13.029198,77.570997,13.109198,77.650997,08-03-2022,22:50,23:05,Sunny,Low,2,Snack,scooter,1.0,No,Urban,25
27.0,4.9,18.530963,73.828972,18.660963,73.958972,12-03-2022,23:15,23:30,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,13
35.0,4.7,17.455894,78.375467,17.505894,78.425467,26-03-2022,19:35,19:45,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Urban,20
33.0,4.6,13.026279,80.174568,13.106279,80.254568,08-03-2022,22:30,22:35,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,25
37.0,4.7,11.003669,76.976494,11.033669,77.006494,03-03-2022,21:45,21:55,Fog,Jam,2,Snack,electric_scooter,1.0,No,Urban,27
26.0,4.6,18.994237,72.825553,19.034237,72.865553,07-03-2022,16:25,16:40,Windy,Medium,2,Buffet,motorcycle,0.0,No,,26
39.0,4.6,0.0,0.0,0.04,0.04,11-02-2022,12:10,12:15,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,26
30.0,4.7,12.906229,77.596791,12.936229,77.626791,01-04-2022,23:10,23:20,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29
35.0,4.8,11.008638,76.984311,11.028638,77.004311,17-03-2022,11:20,11:30,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,27
25.0,4.6,23.333017,85.3172,23.403017,85.3872,25-03-2022,19:40,19:50,Cloudy,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,44
32.0,4.9,21.185047,72.80859,21.195047,72.81859,17-03-2022,11:55,0.5,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,29
28.0,4.8,18.53408,73.89852,18.59408,73.95852,05-03-2022,23:40,23:50,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,13
29.0,4.5,12.979166,77.640709,12.989166,77.650709,03-03-2022,09:20,09:30,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,18
23.0,4.9,0.0,0.0,0.13,0.13,20-03-2022,19:55,0.833333333,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,19
28.0,4.6,12.323978,76.627961,12.363978,76.667961,28-03-2022,14:40,14:50,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,23
33.0,4.7,23.333017,85.3172,23.423017,85.4072,02-04-2022,23:30,23:45,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25
30.0,4.1,22.722634,75.886959,22.752634,75.916959,26-03-2022,22:55,0.958333333,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21
34.0,4.8,22.761593,75.886362,22.791593,75.916362,17-03-2022,23:45,23:55,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,15
,,22.745049,75.892471,22.875049,76.022471,12-03-2022,,19:30,Sandstorms,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,43
37.0,4.7,11.022298,76.998349,11.152298,77.128349,25-03-2022,17:50,17:55,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,24
23.0,4.8,12.98041,77.640489,13.07041,77.730489,14-03-2022,19:40,19:50,Sunny,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,23
38.0,4.2,17.433809,78.386744,17.443809,78.396744,28-03-2022,08:35,08:50,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,34
22.0,4.5,22.310526,73.170937,22.360526,73.220937,28-03-2022,23:50,23:55,Fog,Low,0,Buffet,motorcycle,0.0,No,Urban,15
24.0,4.6,25.45235,81.841889,25.50235,81.891889,15-02-2022,20:35,20:40,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28
39.0,5.0,11.008638,76.984311,11.048638,77.024311,13-03-2022,15:10,15:25,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,32
34.0,4.9,22.577821,88.400581,22.587821,88.410581,15-02-2022,08:35,08:45,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,16
26.0,4.6,19.091458,72.827808,19.141458,72.877808,15-03-2022,17:15,17:25,Windy,Medium,1,Drinks,scooter,0.0,No,Urban,21
20.0,4.9,11.010375,76.95295,11.050375,76.99295,26-03-2022,13:25,13:40,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,28
28.0,4.5,19.221315,72.862381,19.301315,72.942381,02-04-2022,0.875,21:05,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,25
28.0,4.6,17.41233,78.449654,17.47233,78.509654,11-03-2022,21:35,21:50,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,19
35.0,4.3,18.546258,73.904337,18.616258,73.974337,02-03-2022,18:40,18:55,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,37
23.0,4.9,23.374989,85.335486,23.484989,85.445486,31-03-2022,20:40,20:55,Windy,Jam,2,Drinks,motorcycle,0.0,No,Urban,18
,,12.972161,77.596014,13.102161,77.726014,06-03-2022,23:45,1,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17
32.0,4.6,23.357804,85.325146,23.407804,85.375146,01-04-2022,17:40,17:45,Cloudy,Medium,2,Snack,scooter,0.0,No,Urban,15
22.0,4.6,17.428294,78.404423,17.438294,78.414423,03-03-2022,11:50,0.5,Sunny,High,2,Buffet,scooter,1.0,No,Metropolitian,15
38.0,4.5,26.463504,80.372929,26.473504,80.382929,17-02-2022,09:55,0.416666667,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,20
36.0,4.7,13.091809,80.219104,13.171809,80.299104,14-03-2022,23:20,23:30,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,27
31.0,5.0,19.254567,72.848923,19.384567,72.978923,29-03-2022,20:50,20:55,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,53
,,30.327968,78.046106,30.417968,78.136106,12-02-2022,,17:55,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,34
34.0,3.7,18.56245,73.916619,18.64245,73.996619,02-03-2022,23:45,23:50,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,37
22.0,4.7,19.888716,75.321461,19.958716,75.391461,18-02-2022,21:25,21:40,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,26
36.0,4.6,19.1813,72.836191,19.2013,72.856191,28-03-2022,09:30,09:40,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25
20.0,5.0,17.431477,78.40035,17.441477,78.41035,03-04-2022,09:55,10:05,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17
20.0,4.1,18.593481,73.785901,18.643481,73.835901,05-04-2022,1,24:05:00,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,19
32.0,3.6,19.876994,75.372353,19.966994,75.462353,18-02-2022,23:20,23:35,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,38
37.0,5.0,0.0,0.0,0.01,0.01,15-02-2022,10:10,10:25,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,23
23.0,4.7,11.000762,76.981876,11.070762,77.051876,27-03-2022,18:10,18:15,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25
29.0,4.6,10.994136,76.963303,11.044136,77.013303,03-04-2022,20:10,20:25,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,20
25.0,4.8,0.0,0.0,0.04,0.04,15-02-2022,14:35,14:45,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,22
33.0,5.0,23.355164,85.324097,23.385164,85.354097,01-04-2022,20:15,20:30,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,28
24.0,4.5,13.091809,80.219104,13.111809,80.239104,09-03-2022,09:40,09:45,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16
20.0,4.6,0.0,0.0,0.04,0.04,01-04-2022,14:45,14:50,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,29
23.0,4.9,9.959778,76.296106,10.049778,76.386106,18-02-2022,21:40,21:50,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29
30.0,5.0,17.455894,78.375467,17.535894,78.455467,18-03-2022,23:50,24:05:00,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,43
24.0,4.7,18.994049,72.825203,19.054049,72.885203,15-03-2022,19:25,19:35,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Urban,16
29.0,5.0,12.98041,77.640489,13.09041,77.750489,10-03-2022,20:45,20:50,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,33
22.0,4.6,12.979166,77.640709,13.019166,77.680709,09-03-2022,15:10,15:15,Windy,Medium,1,Snack,scooter,1.0,No,Urban,26
23.0,5.0,22.552672,88.352885,22.562672,88.362885,11-02-2022,11:35,11:40,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,22
29.0,4.8,12.284747,76.625861,12.334747,76.675861,19-03-2022,22:20,22:30,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,12
34.0,4.8,12.323994,76.626167,12.433994,76.736167,10-03-2022,0.75,18:10,Stormy,Medium,2,Snack,electric_scooter,0.0,No,Urban,20
22.0,4.2,22.751234,75.88949,22.861234,75.99949,06-04-2022,17:55,18:05,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,36
,,12.906229,77.596791,12.946229,77.636791,28-03-2022,14:25,14:30,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,23
33.0,4.7,22.760072,75.892574,22.780072,75.912574,03-04-2022,08:10,08:20,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21
29.0,5.0,23.357804,85.325146,23.487804,85.455146,23-03-2022,19:10,19:20,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,43
39.0,3.7,30.893081,75.821495,31.023081,75.951495,16-02-2022,20:45,20:50,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,32
37.0,4.9,21.170798,72.790489,21.250798,72.870489,10-03-2022,17:30,17:40,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,23
36.0,4.8,27.161694,78.034714,27.271694,78.144714,12-02-2022,18:20,18:30,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,30
38.0,4.3,22.760072,75.892574,22.890072,76.022574,25-03-2022,22:55,23:10,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,37
37.0,4.8,19.131141,72.813074,19.26114,72.943074,29-03-2022,18:40,18:50,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,29
21.0,4.9,21.175104,72.804342,21.265104,72.894342,23-03-2022,0.916666667,22:10,Stormy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,20
29.0,4.7,15.506205,73.766668,15.556205,73.816668,13-02-2022,18:45,0.791666667,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,20
35.0,4.7,12.337928,76.617889,12.367928,76.647889,17-03-2022,23:25,23:30,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,18
39.0,4.8,0.0,0.0,0.04,0.04,26-03-2022,13:30,13:40,Sunny,High,1,Meal,motorcycle,1.0,No,Metropolitian,15
20.0,4.6,12.972161,77.596014,13.052161,77.676014,10-03-2022,19:40,19:55,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,14
36.0,4.8,22.310237,73.158921,22.360237,73.208921,30-03-2022,20:35,20:45,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,22
31.0,4.9,15.51315,73.78346,15.54315,73.81346,11-02-2022,19:15,19:25,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,33
25.0,4.5,18.546947,73.900626,18.586947,73.940626,07-03-2022,12:45,0.541666667,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,29
33.0,4.7,19.874449,75.360232,19.914449,75.400232,11-02-2022,16:10,16:25,Fog,Medium,2,Meal,scooter,0.0,No,Urban,15
34.0,4.8,23.353783,85.326967,23.423783,85.396967,14-03-2022,23:10,23:20,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,28
23.0,4.5,12.949934,77.699386,12.969934,77.719386,05-03-2022,08:25,08:30,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,17
23.0,4.8,9.991703,76.293136,10.071703,76.373136,16-02-2022,18:35,18:40,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19
27.0,5.0,11.021278,76.995017,11.091278,77.065017,06-04-2022,22:10,22:15,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,23
25.0,4.8,22.761226,75.887522,22.791226,75.917522,03-04-2022,21:55,22:10,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26
35.0,4.8,18.543626,73.905101,18.633626,73.995101,23-03-2022,22:30,22:45,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,29
35.0,5.0,9.979363,76.285001,10.039363,76.345001,13-02-2022,22:40,22:50,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22
34.0,4.8,18.593481,73.785901,18.643481,73.835901,21-03-2022,21:30,21:45,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,31
38.0,4.7,26.913726,75.75282,26.963726,75.80282,05-04-2022,19:10,19:25,Cloudy,Jam,1,Snack,motorcycle,1.0,No,,31
29.0,4.9,10.035573,76.336958,10.145573,76.446958,18-02-2022,22:45,22:50,Cloudy,Low,2,Snack,scooter,,No,Metropolitian,23
37.0,5.0,10.020683,76.310631,10.100683,76.390631,18-02-2022,23:10,23:15,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,21
30.0,4.2,22.745536,75.893106,22.805536,75.953106,01-04-2022,20:30,20:35,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,42
21.0,5.0,12.323194,76.630583,12.433194,76.740583,14-03-2022,20:15,20:25,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,45
39.0,4.7,19.178321,72.834715,19.228321,72.884715,05-04-2022,19:35,19:45,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27
21.0,4.7,21.160522,72.771477,21.170522,72.781477,26-03-2022,0.458333333,11:10,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,18
20.0,4.5,11.024839,77.007003,11.054839,77.037003,01-04-2022,21:50,0.916666667,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,27
20.0,4.5,0.0,0.0,0.07,0.07,04-03-2022,20:10,20:15,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,30
24.0,4.6,22.310237,73.158921,22.370237,73.218921,01-03-2022,18:40,18:50,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Urban,25
